Population,Median Household Income,Per Capita Income,Zipcode,Population density
272.0,51250.0,32004.0,67511,8.336542391336449e-07
206.0,58750.0,24560.0,67512,6.313704899320988e-07
82.0,27083.0,17454.0,67513,2.5132223385646646e-07
907.0,45000.0,21070.0,67514,2.779869098875794e-06
33.0,-666666666.0,46627.0,67515,1.011418746007731e-07
413.0,44712.0,29351.0,67516,1.26580588515513e-06
67.0,131667.0,45901.0,67518,2.053486544924787e-07
193.0,42500.0,19216.0,67519,5.91526721149976e-07
290.0,48333.0,23123.0,67520,8.888225343704302e-07
126.0,73438.0,27055.0,67521,3.8617806665749726e-07
1961.0,59239.0,32289.0,67522,6.010279275518668e-06
562.0,59063.0,23746.0,67523,1.7224767735040752e-06
632.0,41250.0,19391.0,67524,1.9370201438693516e-06
901.0,49432.0,32402.0,67525,2.761479667130199e-06
3101.0,60125.0,34573.0,67526,9.504271307181739e-06
296.0,32300.0,20590.0,67529,9.072119661160254e-07
18925.0,48893.0,26541.0,67530,5.80033326308979e-05
2029.0,58971.0,26077.0,67543,6.21869283530208e-06
2998.0,50816.0,22233.0,67544,9.18858606221569e-06
137.0,45625.0,30255.0,67545,4.19892024857755e-07
2340.0,63242.0,29590.0,67546,7.1718783807820924e-06
1902.0,49539.0,28028.0,67547,5.8294498633536496e-06
1262.0,37778.0,26453.0,67548,3.867910477156838e-06
5734.0,42143.0,22138.0,67550,1.7574166938207058e-05
591.0,48958.0,25858.0,67552,1.8113590269411181e-06
193.0,39107.0,20080.0,67553,5.91526721149976e-07
4013.0,53619.0,24589.0,67554,1.2299464932512195e-05
288.0,48309.0,25558.0,67556,8.826927237885652e-07
601.0,46458.0,18016.0,67557,1.8420080798504434e-06
54.0,215729.0,56920.0,67559,1.6550488571035598e-07
1715.0,57337.0,31495.0,67560,5.256312573949269e-06
1277.0,51400.0,22512.0,67561,3.913884056520826e-06
318.0,51917.0,28835.0,67563,9.746398825165408e-07
246.0,49375.0,27753.0,67564,7.539667015693995e-07
562.0,55000.0,26028.0,67565,1.7224767735040752e-06
637.0,61875.0,22520.0,67566,1.9523446703240142e-06
469.0,44000.0,26718.0,67567,1.437440581447351e-06
199.0,47857.0,21673.0,67568,6.099161528955711e-07
1321.0,52381.0,24645.0,67570,4.0487398893218565e-06
477.0,46250.0,35544.0,67572,1.461959823774811e-06
187.0,40000.0,25861.0,67573,5.731372894043809e-07
180.0,46250.0,52826.0,67574,5.516829523678532e-07
458.0,33235.0,25757.0,67575,1.4037266232470934e-06
1920.0,55556.0,33045.0,67576,5.884618158590435e-06
1340.0,40167.0,21277.0,67578,4.106973089849574e-06
3380.0,53194.0,22713.0,67579,1.0359379883351911e-05
369.0,56875.0,22833.0,67581,1.1309500523540993e-06
873.0,49063.0,22733.0,67583,2.6756623189840883e-06
225.0,47656.0,32671.0,67584,6.896036904598166e-07
24202.0,51823.0,29832.0,67601,7.41768378511488e-05
344.0,45250.0,28704.0,67621,1.0543274200807861e-06
642.0,39911.0,22171.0,67622,1.967669196778677e-06
172.0,37639.0,26761.0,67623,5.271637100403931e-07
384.0,39013.0,21421.0,67625,1.176923631718087e-06
229.0,57500.0,18301.0,67626,7.018633116235467e-07
124.0,48375.0,28741.0,67628,3.8004825607563225e-07
190.0,72750.0,30619.0,67629,5.823320052771785e-07
149.0,43750.0,22511.0,67631,4.566708883489452e-07
207.0,40750.0,24898.0,67632,6.344353952230313e-07
254.0,47083.0,22843.0,67634,7.784859438968596e-07
185.0,-666666666.0,15146.0,67635,5.670074788225158e-07
2753.0,57569.0,31131.0,67637,8.437684265937222e-06
285.0,56071.0,25032.0,67638,8.734980079157677e-07
155.0,43654.0,24808.0,67639,4.7506032009454033e-07
627.0,58036.0,25607.0,67640,1.921695617414689e-06
1810.0,38208.0,26185.0,67642,5.547478576587858e-06
260.0,65781.0,34509.0,67643,7.968753756424547e-07
259.0,50000.0,28200.0,67644,7.938104703515222e-07
900.0,48854.0,26550.0,67645,2.7584147618392663e-06
731.0,46250.0,25667.0,67646,2.2404457676716707e-06
251.0,47159.0,24294.0,67647,7.69291228024062e-07
545.0,39653.0,30643.0,67648,1.6703733835582225e-06
212.0,60000.0,26761.0,67649,6.497599216776938e-07
147.0,62321.0,45367.0,67650,4.505410777670802e-07
463.0,54583.0,26747.0,67651,1.4190511497017558e-06
316.0,35313.0,20088.0,67653,9.685100719346758e-07
3949.0,51628.0,27895.0,67654,1.2103310993892515e-05
34.0,-666666666.0,66650.0,67656,1.0420677989170562e-07
259.0,43438.0,26858.0,67657,7.938104703515222e-07
151.0,51250.0,31815.0,67658,4.6280069893081026e-07
73.0,32969.0,21664.0,67659,2.237380862380738e-07
55.0,-666666666.0,32009.0,67660,1.6856979100128849e-07
3310.0,48963.0,27871.0,67661,1.0144836512986634e-05
2695.0,56563.0,26434.0,67663,8.259919759063137e-06
287.0,61161.0,26857.0,67664,8.796278184976327e-07
4981.0,53444.0,26679.0,67665,1.5266293254134872e-05
158.0,63750.0,40717.0,67667,4.842550359673379e-07
1875.0,47610.0,22660.0,67669,5.746697420498471e-06
1532.0,55284.0,27195.0,67671,4.6954349057086175e-06
2491.0,55250.0,33435.0,67672,7.634679079712903e-06
141.0,32083.0,14788.0,67673,4.3215164602148505e-07
72.0,44125.0,24617.0,67674,2.206731809471413e-07
160.0,43750.0,24240.0,67675,4.903848465492029e-07
6380.0,57147.0,27516.0,67701,1.9554095756149466e-05
1662.0,50556.0,26669.0,67730,5.093872593529845e-06
769.0,48750.0,24922.0,67731,2.3569121687271066e-06
489.0,50179.0,26898.0,67732,1.4987386872660014e-06
333.0,54455.0,26011.0,67733,1.0206134618805285e-06
358.0,53036.0,18927.0,67734,1.0972360941538414e-06
5232.0,52952.0,23082.0,67735,1.6035584482158935e-05
193.0,62917.0,35673.0,67736,5.91526721149976e-07
416.0,48000.0,29801.0,67737,1.2750006010279276e-06
581.0,53214.0,33948.0,67738,1.780709974031793e-06
181.0,45625.0,24920.0,67739,5.547478576587858e-07
1555.0,61500.0,32368.0,67740,4.765927727400065e-06
355.0,36111.0,30206.0,67741,1.088041378281044e-06
141.0,76250.0,24556.0,67743,4.3215164602148505e-07
216.0,47396.0,34082.0,67744,6.620195428414239e-07
353.0,47500.0,28939.0,67745,1.081911567699179e-06
238.0,-666666666.0,29125.0,67747,7.294474592419393e-07
2227.0,50694.0,28287.0,67748,6.825544082906718e-06
2025.0,42244.0,32521.0,67749,6.206433214138349e-06
242.0,26563.0,21188.0,67751,7.417070804056694e-07
1330.0,49821.0,26480.0,67752,4.0763240369402496e-06
540.0,60938.0,23733.0,67753,1.6550488571035599e-06
1905.0,46058.0,29772.0,67756,5.838644579226447e-06
496.0,51083.0,32178.0,67757,1.520193024302529e-06
1144.0,60833.0,30769.0,67758,3.506251652826801e-06
220.0,55625.0,29735.0,67761,6.742791640051539e-07
245.0,63056.0,22174.0,67762,7.50901796278467e-07
480.0,57375.0,27173.0,67764,1.4711545396476087e-06
30842.0,52730.0,22578.0,67801,9.452780898294072e-05
824.0,42404.0,30399.0,67831,2.525481959728395e-06
988.0,61563.0,30986.0,67834,3.028126427441328e-06
2891.0,66771.0,27078.0,67835,8.86064119608591e-06
207.0,33125.0,14365.0,67836,6.344353952230313e-07
954.0,65333.0,40854.0,67837,2.923919647549622e-06
968.0,52059.0,24841.0,67838,2.9668283216226775e-06
1377.0,45089.0,27903.0,67839,4.220374585614078e-06
82.0,36250.0,19390.0,67840,2.5132223385646646e-07
348.0,58523.0,23571.0,67841,1.0665870412445164e-06
464.0,45469.0,31808.0,67842,1.4221160549926884e-06
172.0,14383.0,30008.0,67843,5.271637100403931e-07
830.0,51250.0,31056.0,67844,2.54387139147399e-06
33735.0,55486.0,23784.0,67846,0.0001033945799896085
396.0,46750.0,25748.0,67849,1.2137024952092772e-06
322.0,60250.0,30442.0,67850,9.868995036802708e-07
2781.0,77829.0,23693.0,67851,8.523501614083334e-06
667.0,62167.0,32688.0,67853,2.0442918290519896e-06
1253.0,54792.0,29418.0,67854,3.840326329538445e-06
1695.0,47316.0,24716.0,67855,5.195014468130618e-06
146.0,42969.0,18277.0,67857,4.474761724761476e-07
797.0,45104.0,22287.0,67859,2.442729516873217e-06
2806.0,49231.0,23429.0,67860,8.600124246356646e-06
1903.0,57344.0,27466.0,67861,5.832514768644582e-06
387.0,41071.0,17771.0,67862,1.1861183475908846e-06
268.0,61250.0,43340.0,67863,8.213946179699148e-07
1855.0,54886.0,28474.0,67864,5.6853993146798215e-06
1209.0,59250.0,27758.0,67865,3.7054704967374147e-06
1874.0,60682.0,24936.0,67867,5.743632515207539e-06
318.0,-666666666.0,13920.0,67868,9.746398825165408e-07
1476.0,60769.0,25055.0,67869,4.523800209416397e-06
1265.0,54286.0,22941.0,67870,3.877105193029635e-06
4997.0,71305.0,31292.0,67871,1.5315331738789794e-05
1490.0,81250.0,29062.0,67876,4.566708883489452e-06
2481.0,51413.0,24342.0,67877,7.6040300268035774e-06
2346.0,48846.0,21147.0,67878,7.190267812527687e-06
1200.0,51250.0,23668.0,67879,3.6778863491190216e-06
7682.0,55436.0,25796.0,67880,2.3544602444943606e-05
350.0,-666666666.0,26247.0,67882,1.0727168518263814e-06
21826.0,47270.0,20150.0,67901,6.689462287989314e-05
2031.0,43878.0,24126.0,67950,6.224822645883944e-06
5178.0,54947.0,23165.0,67951,1.587007959644858e-05
495.0,59318.0,39837.0,67952,1.5171281190115964e-06
118.0,-666666666.0,18771.0,67953,3.616588243300371e-07
770.0,51250.0,22081.0,67954,2.359977074018039e-06
98.0,73472.0,29126.0,68001,3.0036071851138675e-07
2745.0,76250.0,30515.0,68002,8.413165023609763e-06
4527.0,67056.0,36369.0,68003,1.387482625205151e-05
946.0,60250.0,31369.0,68004,2.899400405222162e-06
23094.0,57455.0,29223.0,68005,7.078092278879557e-05
10451.0,109646.0,45669.0,68007,3.203132519553575e-05
12001.0,65730.0,32783.0,68008,3.678192839648115e-05
900.0,56563.0,1976.0,68010,2.7584147618392663e-06
240.0,45147.0,24617.0,68014,7.355772698238044e-07
1166.0,60500.0,28695.0,68015,3.573679569227316e-06
450.0,74875.0,48096.0,68016,1.3792073809196331e-06
1694.0,69836.0,33434.0,68017,5.191949562839686e-06
432.0,101667.0,38902.0,68018,1.3240390856828478e-06
394.0,45625.0,29014.0,68019,1.2075726846274122e-06
520.0,42841.0,34702.0,68020,1.5937507512849093e-06
23049.0,105584.0,51395.0,68022,7.064300205070361e-05
2247.0,83082.0,44047.0,68023,6.8868421887253685e-06
30488.0,52256.0,27536.0,68025,9.344283250995062e-05
13588.0,106430.0,39763.0,68028,4.164593309319106e-05
838.0,52500.0,30535.0,68029,2.5683906338014504e-06
737.0,64583.0,32605.0,68030,2.258835199417266e-06
1613.0,62667.0,37040.0,68031,4.943692234274152e-06
338.0,73482.0,33459.0,68033,1.0359379883351911e-06
699.0,87917.0,41560.0,68034,2.14236879836183e-06
182.0,46406.0,27582.0,68036,5.578127629497183e-07
2714.0,82895.0,32272.0,68037,8.318152959590854e-06
1310.0,48125.0,30074.0,68038,4.015025931121599e-06
1334.0,25446.0,8951.0,68039,4.088583658103979e-06
631.0,80714.0,23323.0,68040,1.933955238578419e-06
1256.0,67750.0,26631.0,68041,3.849521045411243e-06
86.0,50625.0,26813.0,68042,2.6358185502019654e-07
562.0,56458.0,27252.0,68044,1.7224767735040752e-06
1831.0,61382.0,27744.0,68045,5.6118415876974406e-06
27811.0,92422.0,38670.0,68046,8.523808104612427e-05
1738.0,63676.0,33283.0,68047,5.326805395640717e-06
12726.0,65704.0,30395.0,68048,3.900398473240723e-05
687.0,50750.0,24725.0,68050,2.10558993487064e-06
314.0,58750.0,29388.0,68055,9.623802613528108e-07
1450.0,53409.0,28439.0,68057,4.444112671852151e-06
266.0,93352.0,46742.0,68058,8.152648073880498e-07
2999.0,74701.0,38051.0,68059,9.191650967506622e-06
2403.0,53160.0,26166.0,68061,7.364967414110841e-06
295.0,72500.0,47660.0,68062,9.041470608250929e-07
255.0,41250.0,20211.0,68063,7.815508491877921e-07
3401.0,58704.0,43375.0,68064,1.0423742894461495e-05
1444.0,70179.0,32721.0,68065,4.425723240106556e-06
5502.0,57738.0,30800.0,68066,1.6863108910710716e-05
1245.0,42708.0,13765.0,68067,3.815807087210985e-06
78.0,73333.0,37172.0,68068,2.390626126927364e-07
2834.0,80352.0,74717.0,68069,8.685941594502757e-06
585.0,41750.0,25412.0,68070,1.7929695951955231e-06
2163.0,42875.0,13641.0,68071,6.629390144287037e-06
69.0,38750.0,35126.0,68072,2.1147846507434374e-07
1751.0,71111.0,35805.0,68073,5.366649164422839e-06
7869.0,53199.0,41661.0,68102,2.4117739734347985e-05
36546.0,44440.0,23049.0,68104,0.00011201002876241981
23508.0,42233.0,23441.0,68105,7.204979357924164e-05
20153.0,56294.0,34200.0,68106,6.176703632816303e-05
31282.0,42996.0,15952.0,68107,9.587636731095104e-05
15336.0,42022.0,18496.0,68108,4.70033875417411e-05
9286.0,29523.0,13607.0,68110,2.8460710531599362e-05
21479.0,26851.0,13601.0,68111,6.583110074393956e-05
11574.0,49796.0,24770.0,68112,3.547321383725296e-05
848.0,51447.0,23335.0,68113,2.599039686710775e-06
17800.0,56196.0,41955.0,68114,5.455531417859882e-05
30398.0,100590.0,42424.0,68116,9.316699103376668e-05
8658.0,48819.0,22443.0,68117,2.6535950008893742e-05
10134.0,126900.0,56332.0,68118,3.105975021831014e-05
11873.0,78173.0,31208.0,68122,3.638962051924179e-05
31990.0,79234.0,34162.0,68123,9.804632025693126e-05
16015.0,73418.0,43144.0,68124,4.908445823428428e-05
22445.0,53490.0,32113.0,68127,6.879179925498037e-05
19099.0,70580.0,33758.0,68128,5.853662615152016e-05
21276.0,103560.0,52406.0,68130,6.520892496988026e-05
13502.0,37105.0,22557.0,68131,4.1382351238170863e-05
14569.0,60000.0,40693.0,68132,4.4652605183595855e-05
11191.0,114066.0,42379.0,68133,3.4299355110825814e-05
29070.0,51784.0,27423.0,68134,8.90967968074083e-05
29020.0,111386.0,41493.0,68135,8.894355154286168e-05
17808.0,100797.0,39745.0,68136,5.4579833420926287e-05
25984.0,70041.0,32760.0,68137,7.963849907959055e-05
12401.0,77666.0,33862.0,68138,3.8007890512854155e-05
3968.0,85027.0,46004.0,68142,1.2161544194420232e-05
23877.0,71063.0,36973.0,68144,7.318074363159574e-05
11202.0,58849.0,24275.0,68147,3.433306906902607e-05
6327.0,68491.0,35153.0,68152,1.9391655775730042e-05
23154.0,72097.0,46398.0,68154,7.096481710625152e-05
6420.0,67861.0,30233.0,68157,1.9676691967786767e-05
29143.0,69011.0,35200.0,68164,8.932053489364638e-05
1526.0,-666666666.0,10104.0,68178,4.677045473963023e-06
1418.0,61528.0,32756.0,68301,4.346035702542311e-06
286.0,50000.0,34788.0,68303,8.765629132067002e-07
360.0,76691.0,34660.0,68304,1.1033659047357064e-06
4081.0,55099.0,29611.0,68305,1.2507878492295607e-05
511.0,48750.0,23492.0,68307,1.5661666036665167e-06
110.0,50781.0,23337.0,68309,3.3713958200257697e-07
13749.0,46969.0,27233.0,68310,4.2139382845031194e-05
593.0,65125.0,34419.0,68313,1.8174888375229834e-06
547.0,36023.0,27598.0,68314,1.6765031941400875e-06
85.0,66250.0,31616.0,68315,2.6051694972926403e-07
500.0,67625.0,33619.0,68316,1.532452645466259e-06
1891.0,73750.0,31827.0,68317,5.795735905153392e-06
425.0,48750.0,26805.0,68318,1.3025847486463202e-06
573.0,60625.0,29982.0,68319,1.7561907317043328e-06
356.0,48529.0,34916.0,68320,1.0911062835719764e-06
332.0,35000.0,22546.0,68321,1.017548556589596e-06
480.0,55208.0,30546.0,68322,1.4711545396476087e-06
231.0,43750.0,42832.0,68323,7.079931222054117e-07
105.0,-666666666.0,43466.0,68324,3.218150555479144e-07
195.0,78438.0,42107.0,68325,5.97656531731841e-07
261.0,49625.0,26117.0,68326,7.999402809333873e-07
301.0,39091.0,21531.0,68327,9.22536492570688e-07
492.0,67969.0,33115.0,68328,1.507933403138799e-06
626.0,48750.0,25401.0,68329,1.9186307121237563e-06
1037.0,58523.0,27270.0,68331,3.1783067866970213e-06
122.0,25694.0,20825.0,68332,3.739184454937672e-07
8565.0,48235.0,20999.0,68333,2.6250913816837017e-05
572.0,42206.0,24382.0,68335,1.7531258264134004e-06
537.0,97500.0,46116.0,68336,1.6458541412307622e-06
280.0,44402.0,30027.0,68337,8.581734814611051e-07
338.0,46875.0,38600.0,68338,1.0359379883351911e-06
1298.0,97417.0,43545.0,68339,3.9782470676304085e-06
888.0,50313.0,24632.0,68340,2.7216358983480762e-06
1066.0,66058.0,31602.0,68341,3.2671890401340644e-06
569.0,50417.0,31446.0,68342,1.7439311105406028e-06
989.0,56964.0,29874.0,68343,3.0311913327322606e-06
400.0,73199.0,31352.0,68344,1.2259621163730073e-06
235.0,53750.0,28321.0,68345,7.202527433691417e-07
516.0,63056.0,26256.0,68346,1.5814911301211793e-06
2761.0,85000.0,44695.0,68347,8.462203508264683e-06
341.0,62672.0,24480.0,68348,1.0451327042079887e-06
1064.0,81786.0,37747.0,68349,3.2610592295521992e-06
199.0,50000.0,33118.0,68350,6.099161528955711e-07
886.0,62500.0,37257.0,68351,2.715506087766211e-06
4909.0,38241.0,23668.0,68352,1.5045620073187731e-05
952.0,63512.0,31438.0,68354,2.9177898369677574e-06
4894.0,46591.0,28395.0,68355,1.4999646493823744e-05
361.0,67500.0,39830.0,68357,1.106430810026639e-06
1926.0,112621.0,36210.0,68358,5.90300759033603e-06
1676.0,61923.0,29387.0,68359,5.136781267602901e-06
550.0,96637.0,46885.0,68360,1.685697910012885e-06
2222.0,55909.0,33537.0,68361,6.810219556452055e-06
27.0,-666666666.0,52485.0,68362,8.275244285517799e-08
110.0,69063.0,27559.0,68364,3.3713958200257697e-07
283.0,63333.0,22950.0,68365,8.673681973339026e-07
1024.0,66583.0,28806.0,68366,3.1384630179148986e-06
326.0,55000.0,35280.0,68367,9.991591248440008e-07
581.0,81346.0,36290.0,68368,1.780709974031793e-06
2072.0,54135.0,30367.0,68370,6.350483762812177e-06
1513.0,56172.0,29506.0,68371,4.6372017051809e-06
3413.0,98384.0,33480.0,68372,1.0460521757952684e-05
108.0,21797.0,13661.0,68375,3.3100977142071196e-07
1509.0,49327.0,27711.0,68376,4.6249420840171695e-06
399.0,48646.0,32061.0,68377,1.2228972110820747e-06
722.0,56518.0,27312.0,68378,2.212861620053278e-06
53.0,52000.0,32972.0,68379,1.6243998041942345e-07
108.0,39750.0,22760.0,68380,3.3100977142071196e-07
214.0,38882.0,19557.0,68381,6.558897322595589e-07
27.0,86250.0,33948.0,68382,8.275244285517799e-08
698.0,73224.0,31777.0,68401,2.1393038930708975e-06
1387.0,82656.0,34338.0,68402,4.251023638523403e-06
151.0,64792.0,32719.0,68403,4.6280069893081026e-07
926.0,69076.0,30183.0,68404,2.8381022994035116e-06
3467.0,56250.0,28374.0,68405,1.0626026643663041e-05
456.0,33295.0,25170.0,68406,1.3975968126652282e-06
671.0,66719.0,34034.0,68407,2.0565514502157196e-06
871.0,85000.0,38935.0,68409,2.669532508402223e-06
8772.0,47446.0,26504.0,68410,2.688534921206005e-05
570.0,76326.0,36604.0,68413,1.7469960158315354e-06
234.0,-666666666.0,48415.0,68414,7.171878380782092e-07
651.0,50938.0,29682.0,68415,1.9952533443970695e-06
253.0,34500.0,24762.0,68416,7.754210386059271e-07
323.0,61500.0,27486.0,68417,9.899644089712034e-07
1152.0,68906.0,30284.0,68418,3.530770895154261e-06
261.0,82708.0,34621.0,68419,7.999402809333873e-07
1307.0,44643.0,25714.0,68420,4.005831215248802e-06
1200.0,54063.0,17491.0,68421,3.6778863491190216e-06
470.0,81645.0,39916.0,68422,1.4405054867382835e-06
1130.0,80189.0,29946.0,68423,3.4633429787537456e-06
667.0,47206.0,28981.0,68424,2.0442918290519896e-06
1358.0,105833.0,35907.0,68428,4.162141385086359e-06
1518.0,89286.0,40884.0,68430,4.652526231635563e-06
286.0,63828.0,38220.0,68431,8.765629132067002e-07
208.0,24375.0,21328.0,68433,6.375003005139638e-07
8508.0,69167.0,29540.0,68434,2.6076214215253865e-05
506.0,51146.0,33298.0,68436,1.5508420772118543e-06
258.0,63333.0,42338.0,68437,7.907455650605897e-07
110.0,72500.0,41496.0,68438,3.3713958200257697e-07
546.0,64605.0,29360.0,68439,1.6734382888491549e-06
86.0,33750.0,26088.0,68440,2.6358185502019654e-07
217.0,70938.0,26773.0,68441,6.650844481323564e-07
294.0,45833.0,33305.0,68442,9.010821555341604e-07
923.0,63958.0,34718.0,68443,2.8289075835307142e-06
70.0,76875.0,30096.0,68444,2.1454337036527627e-07
105.0,53750.0,24709.0,68445,3.218150555479144e-07
2862.0,59695.0,32243.0,68446,8.771758942648867e-06
567.0,36875.0,21932.0,68447,1.7378012999587378e-06
391.0,50313.0,28431.0,68448,1.1983779687546146e-06
3167.0,46397.0,19977.0,68450,9.706555056383285e-06
64.0,41875.0,28063.0,68452,1.9615393861968116e-07
359.0,54511.0,31567.0,68453,1.100300999444774e-06
720.0,75234.0,28446.0,68454,2.206731809471413e-06
404.0,57500.0,41337.0,68455,1.2382217375367373e-06
1210.0,68864.0,36910.0,68456,3.708535402028347e-06
340.0,68750.0,27520.0,68457,1.0420677989170561e-06
176.0,61250.0,27369.0,68458,5.394233312041232e-07
717.0,70833.0,34794.0,68460,2.1975370935986155e-06
611.0,-666666666.0,40122.0,68461,1.8726571327597687e-06
4357.0,86538.0,30737.0,68462,1.335379235259298e-05
1251.0,61985.0,32475.0,68463,3.8341965189565805e-06
529.0,60500.0,29040.0,68464,1.6213348989033022e-06
2248.0,56500.0,25397.0,68465,6.889907094016301e-06
1779.0,44559.0,24134.0,68466,5.45246651256895e-06
9483.0,58221.0,31896.0,68467,2.906449687391307e-05
26368.0,51944.0,29985.0,68502,8.081542271130864e-05
15558.0,33773.0,19824.0,68503,4.768379651632812e-05
17411.0,40907.0,22288.0,68504,5.3363066020426075e-05
16945.0,57522.0,27975.0,68505,5.193482015485152e-05
29097.0,57473.0,34227.0,68506,8.917954925026348e-05
14332.0,55850.0,29519.0,68507,4.392622262964485e-05
16591.0,23678.0,12764.0,68508,5.084984368186141e-05
21765.0,53987.0,29289.0,68510,6.670766365714626e-05
13660.0,76667.0,41163.0,68512,4.1866606274138195e-05
126.0,171250.0,50573.0,68514,3.8617806665749726e-07
44460.0,82008.0,40323.0,68516,0.00013626568923485975
629.0,132500.0,36924.0,68517,1.9278254279965538e-06
1521.0,130278.0,69822.0,68520,4.66172094750836e-06
34950.0,54659.0,27763.0,68521,0.00010711843991809151
13359.0,67148.0,25656.0,68522,4.094406978156751e-05
1494.0,110096.0,45765.0,68523,4.5789685046531825e-06
6077.0,63605.0,26678.0,68524,1.8625429452996912e-05
6847.0,119375.0,49034.0,68526,2.0985406527014952e-05
702.0,141591.0,74924.0,68527,2.1515635142346276e-06
6630.0,63590.0,26926.0,68528,2.0320322078882596e-05
222.0,59821.0,41138.0,68531,6.804089745870191e-07
471.0,101607.0,47775.0,68532,1.443570392029216e-06
28517.0,61888.0,29670.0,68601,8.740190418152262e-05
2715.0,54294.0,31184.0,68620,8.321217864881787e-06
589.0,60625.0,23869.0,68621,1.8052292163592531e-06
274.0,54375.0,32033.0,68622,8.3978404971551e-07
257.0,42250.0,23692.0,68623,7.876806597696572e-07
1025.0,65854.0,28347.0,68624,3.141527923205831e-06
620.0,50250.0,30752.0,68626,1.9002412803781613e-06
665.0,62083.0,37119.0,68627,2.0381620184701248e-06
782.0,54076.0,35536.0,68628,2.3967559375092292e-06
1232.0,54167.0,27728.0,68629,3.775963318428862e-06
445.0,42083.0,21867.0,68631,1.3638828544649705e-06
4029.0,52440.0,27004.0,68632,1.2348503417167115e-05
1307.0,53917.0,26447.0,68633,4.005831215248802e-06
489.0,68750.0,30403.0,68634,1.4987386872660014e-06
452.0,77857.0,28968.0,68635,1.3853371915014982e-06
1299.0,57083.0,28419.0,68636,3.981311972921341e-06
375.0,49417.0,24038.0,68637,1.1493394840996943e-06
1838.0,47143.0,30224.0,68638,5.633295924733968e-06
1598.0,52212.0,30459.0,68640,4.897718654910164e-06
1196.0,60625.0,27689.0,68641,3.6656267279552916e-06
1893.0,69583.0,28417.0,68642,5.8018657157352565e-06
974.0,65341.0,32454.0,68643,2.9852177533682727e-06
578.0,72308.0,29799.0,68644,1.7715152581589955e-06
672.0,65417.0,31695.0,68647,2.059616355506652e-06
575.0,72102.0,23933.0,68648,1.7623205422861978e-06
2069.0,72944.0,32797.0,68649,6.34128904693938e-06
1465.0,67857.0,31223.0,68651,4.490086251216139e-06
601.0,46250.0,29487.0,68652,1.8420080798504434e-06
701.0,52663.0,30315.0,68653,2.1484986089436954e-06
543.0,53542.0,27760.0,68654,1.6642435729763573e-06
203.0,70417.0,27446.0,68655,6.221757740593011e-07
714.0,61250.0,30951.0,68658,2.188342377725818e-06
160.0,48750.0,24853.0,68659,4.903848465492029e-07
1163.0,54318.0,26473.0,68660,3.564484853354519e-06
7470.0,57281.0,20414.0,68661,2.289484252326591e-05
1357.0,65500.0,27491.0,68662,4.159076479795427e-06
723.0,42647.0,21653.0,68663,2.2159265253442107e-06
358.0,45000.0,25041.0,68664,1.0972360941538414e-06
853.0,48125.0,25896.0,68665,2.614364213165438e-06
1506.0,58913.0,33264.0,68666,4.615747368144372e-06
98.0,-666666666.0,41626.0,68667,3.0036071851138675e-07
405.0,50000.0,29232.0,68669,1.24128664282767e-06
30531.0,52859.0,29090.0,68701,9.357462343746071e-05
743.0,52917.0,27861.0,68710,2.277224631162861e-06
338.0,118143.0,28487.0,68711,1.0359379883351911e-06
2171.0,51569.0,29111.0,68713,6.653909386614497e-06
1181.0,52955.0,35703.0,68714,3.619653148591304e-06
1639.0,58942.0,25532.0,68715,5.023379771838397e-06
1015.0,57778.0,29295.0,68716,3.110878870296506e-06
236.0,71250.0,31756.0,68717,7.233176486600742e-07
1616.0,44688.0,30064.0,68718,4.952886950146949e-06
140.0,48958.0,34424.0,68719,4.2908674073055254e-07
282.0,59861.0,39648.0,68720,8.643032920429701e-07
625.0,60917.0,25200.0,68722,1.9155658068328237e-06
535.0,62333.0,28166.0,68723,1.6397243306488972e-06
157.0,43167.0,19326.0,68724,4.811901306764054e-07
516.0,53542.0,30950.0,68725,1.5814911301211793e-06
664.0,48393.0,19002.0,68726,2.035097113179192e-06
814.0,61875.0,34263.0,68727,2.49483290681907e-06
199.0,54375.0,28329.0,68728,6.099161528955711e-07
1909.0,51607.0,30186.0,68729,5.850904200390177e-06
1782.0,63125.0,30151.0,68730,5.461661228441747e-06
2813.0,71324.0,28283.0,68731,8.621578583393174e-06
184.0,54444.0,37209.0,68732,5.639425735315833e-07
1371.0,58894.0,29428.0,68733,4.201985153868483e-06
84.0,76667.0,29329.0,68734,2.574520444383315e-07
780.0,52188.0,24154.0,68735,2.390626126927364e-06
635.0,56406.0,23482.0,68736,1.946214859742149e-06
2983.0,63673.0,31331.0,68739,9.142612482851701e-06
1118.0,80250.0,29589.0,68740,3.426564115262555e-06
675.0,67250.0,32395.0,68741,2.0688110713794496e-06
184.0,48750.0,20334.0,68742,5.639425735315833e-07
581.0,65714.0,33010.0,68743,1.780709974031793e-06
1433.0,53000.0,29589.0,68745,4.392009281906299e-06
396.0,35938.0,23617.0,68746,1.2137024952092772e-06
123.0,66250.0,22437.0,68747,3.7698335078469975e-07
2942.0,56375.0,23124.0,68748,9.016951365923469e-06
62.0,47500.0,29435.0,68749,1.9002412803781613e-07
92.0,45938.0,22285.0,68751,2.8197128676579167e-07
722.0,58173.0,31530.0,68752,2.212861620053278e-06
131.0,72917.0,36179.0,68753,4.015025931121599e-07
