Active,Confirmed,Date,Deaths,Fatality Rate,Recovered,State Name,State,Active Diff,Confirmed Diff,Deaths Diff,Recovered Diff,Lat,Lon,Land Area (mi2),Population,Population Density,Per Capita Income,Median Household Income
11397,11967,2020-05-20,570,0.0476,0,Mississippi,MS,247,263,16,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
11642,12222,2020-05-21,580,0.0475,0,Mississippi,MS,245,255,10,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
12030,12625,2020-05-22,595,0.0471,0,Mississippi,MS,388,403,15,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
12389,13005,2020-05-23,616,0.0474,0,Mississippi,MS,359,380,21,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
12635,13260,2020-05-24,625,0.0471,0,Mississippi,MS,246,255,9,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
12823,13458,2020-05-25,635,0.0472,0,Mississippi,MS,188,198,10,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
13079,13731,2020-05-26,652,0.0475,0,Mississippi,MS,256,273,17,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
13374,14044,2020-05-27,670,0.0477,0,Mississippi,MS,295,313,18,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
13679,14372,2020-05-28,693,0.0482,0,Mississippi,MS,305,328,23,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
14083,14793,2020-05-29,710,0.048,0,Mississippi,MS,404,421,17,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
14506,15229,2020-05-30,723,0.0475,0,Mississippi,MS,423,436,13,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
14789,15523,2020-05-31,734,0.0473,0,Mississippi,MS,283,294,11,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
15013,15752,2020-06-01,739,0.0469,0,Mississippi,MS,224,229,5,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
15274,16041,2020-06-02,767,0.0478,0,Mississippi,MS,261,289,28,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
15540,16322,2020-06-03,782,0.0479,0,Mississippi,MS,266,281,15,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
15766,16560,2020-06-04,794,0.0479,0,Mississippi,MS,226,238,12,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
15966,16769,2020-06-05,803,0.0479,0,Mississippi,MS,200,209,9,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
16228,17039,2020-06-06,811,0.0476,0,Mississippi,MS,262,270,8,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
16453,17270,2020-06-07,817,0.0473,0,Mississippi,MS,225,231,6,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
16931,17768,2020-06-08,837,0.0471,0,Mississippi,MS,478,498,20,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
17276,18123,2020-06-09,847,0.0467,0,Mississippi,MS,345,355,10,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
17615,18483,2020-06-10,868,0.047,0,Mississippi,MS,339,360,21,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
17615,18483,2020-06-11,868,0.047,0,Mississippi,MS,0,0,0,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
18210,19091,2020-06-12,881,0.0461,0,Mississippi,MS,595,608,13,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
18459,19348,2020-06-13,889,0.0459,0,Mississippi,MS,249,257,8,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
18625,19516,2020-06-14,891,0.0457,0,Mississippi,MS,166,168,2,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
18904,19799,2020-06-15,895,0.0452,0,Mississippi,MS,279,283,4,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
19237,20152,2020-06-16,915,0.0454,0,Mississippi,MS,333,353,20,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
19703,20641,2020-06-17,938,0.0454,0,Mississippi,MS,466,489,23,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
19703,20641,2020-06-18,938,0.0454,0,Mississippi,MS,0,0,0,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
19703,20641,2020-06-19,938,0.0454,0,Mississippi,MS,0,0,0,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
19703,20641,2020-06-20,938,0.0454,0,Mississippi,MS,0,0,0,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
19703,20641,2020-06-21,938,0.0454,0,Mississippi,MS,0,0,0,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
21351,22329,2020-06-22,978,0.0438,0,Mississippi,MS,1648,1688,40,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
21909,22898,2020-06-23,989,0.0432,0,Mississippi,MS,558,569,11,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
22413,23424,2020-06-24,1011,0.0432,0,Mississippi,MS,504,526,22,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
23500,24516,2020-06-25,1016,0.0414,0,Mississippi,MS,1087,1092,5,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
24044,25066,2020-06-26,1022,0.0408,0,Mississippi,MS,544,550,6,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
24496,25531,2020-06-27,1035,0.0405,0,Mississippi,MS,452,465,13,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
24853,25892,2020-06-28,1039,0.0401,0,Mississippi,MS,357,361,4,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
25508,26567,2020-06-29,1059,0.0399,0,Mississippi,MS,655,675,20,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
26174,27247,2020-06-30,1073,0.0394,0,Mississippi,MS,666,680,14,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
26818,27900,2020-07-01,1082,0.0388,0,Mississippi,MS,644,653,9,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
27678,28770,2020-07-02,1092,0.038,0,Mississippi,MS,860,870,10,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
28581,29684,2020-07-03,1103,0.0372,0,Mississippi,MS,903,914,11,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
29567,30674,2020-07-04,1107,0.0361,0,Mississippi,MS,986,990,4,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
29789,30900,2020-07-05,1111,0.036000000000000004,0,Mississippi,MS,222,226,4,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
30143,31257,2020-07-06,1114,0.0356,0,Mississippi,MS,354,357,3,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
31056,32214,2020-07-07,1158,0.0359,0,Mississippi,MS,913,957,44,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
31700,32888,2020-07-08,1188,0.0361,0,Mississippi,MS,644,674,30,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
32387,33591,2020-07-09,1204,0.0358,0,Mississippi,MS,687,703,16,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
33407,34622,2020-07-10,1215,0.0351,0,Mississippi,MS,1020,1031,11,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
34189,35419,2020-07-11,1230,0.0347,0,Mississippi,MS,782,797,15,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
35038,36287,2020-07-12,1249,0.0344,0,Mississippi,MS,849,868,19,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
35430,36680,2020-07-13,1250,0.0341,0,Mississippi,MS,392,393,1,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
36270,37542,2020-07-14,1272,0.0339,0,Mississippi,MS,840,862,22,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
37277,38567,2020-07-15,1290,0.0334,0,Mississippi,MS,1007,1025,18,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
38489,39797,2020-07-16,1308,0.0329,0,Mississippi,MS,1212,1230,18,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
39497,40829,2020-07-17,1332,0.0326,0,Mississippi,MS,1008,1032,24,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
40500,41846,2020-07-18,1346,0.0322,0,Mississippi,MS,1003,1017,14,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
41283,42638,2020-07-19,1355,0.0318,0,Mississippi,MS,783,792,9,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
42531,43889,2020-07-20,1358,0.0309,0,Mississippi,MS,1248,1251,3,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
44135,45524,2020-07-21,1389,0.0305,0,Mississippi,MS,1604,1635,31,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
45648,47071,2020-07-22,1423,0.0302,0,Mississippi,MS,1513,1547,34,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
46617,48053,2020-07-23,1436,0.0299,0,Mississippi,MS,969,982,13,0,32.7416,-89.6787,45729.42000000001,2962109.0,64.77468990422358,23556.90740550061,38418.0
1,1,2020-03-10,0,0.0,0,Missouri,MO,0,0,0,0,38.4561,-92.2884,67799.50000000006,6082527.0,89.71344921422718,29545.077012728427,47344.0
1,1,2020-03-11,0,0.0,0,Missouri,MO,0,0,0,0,38.4561,-92.2884,67799.50000000006,6082527.0,89.71344921422718,29545.077012728427,47344.0
1,1,2020-03-12,0,0.0,0,Missouri,MO,0,0,0,0,38.4561,-92.2884,67799.50000000006,6082527.0,89.71344921422718,29545.077012728427,47344.0
2,2,2020-03-13,0,0.0,0,Missouri,MO,1,1,0,0,38.4561,-92.2884,67799.50000000006,6082527.0,89.71344921422718,29545.077012728427,47344.0
